name,effectDays,infectReduct,reduceHosp,reduceIcu,reduceMort,reduceSympt,riskReduct,waneRate,waneRateOut
cur_2,14,0.43009834799999996,0.83776306,0.907785335,0.953469027,0.670548234,0.43009834799999996,0.018906813,0.011513246000000001
cur_2_60,14,0.40338936200000003,0.822264395,0.8981628309999999,0.9483422990000001,0.645828593,0.40338936200000003,0.018906813,0.011513246000000001
cur_2_70,14,0.37723346700000004,0.805623565,0.887657252,0.942682916,0.620296794,0.37723346700000004,0.018906813,0.011513246000000001
cur_3,14,0.481298295,0.86392569,0.923684672,0.96182299,0.7144863090000001,0.481298295,0.012114216,0.004720648
cur_3_60,14,0.453942368,0.8504802990000001,0.9155669359999999,0.957575738,0.69154693,0.453942368,0.012114216,0.004720648
cur_3_70,14,0.42685380100000003,0.83595419,0.906670208,0.9528776640000001,0.667614689,0.42685380100000003,0.012114216,0.004720648
recover,0,0.84085256,0.8869307909999999,0.9435921070000001,0.9385130490000001,0.88034408,0.84085256,0.004673849,0.004673849
recover_60,0,0.712551145,0.786337485,0.8869848840000001,0.8774706879999999,0.775374927,0.712551145,0.004673849,0.004673849
recover_70,0,0.712551145,0.786337485,0.8869848840000001,0.8774706879999999,0.775374927,0.712551145,0.004673849,0.004673849
