P,A,,,,,,,,,,,
11.10073126,11.10073126,,22.20146251,2395.832325,,,13.425,31.85203081,,,8.95,36.32703081
11.37377104,11.37377104,,22.74754207,1331.180993,,,7.575,33.80203081,,,5.05,36.32703081
11.10073126,11.10073126,,22.20146251,,,,24.78,28.06703081,,,16.52,36.32703081
11.37377104,11.37377104,,22.74754207,,,,24.75,28.07703081,,,16.5,36.32703081
11.36491463,11.36491463,,22.72982926,0.555623605,,,24.48,28.16703081,,,16.32,36.32703081
11.66277422,11.66277422,,23.32554844,,,,27.42,27.18703081,,,18.28,36.32703081
12.14489084,12.14489084,,24.28978167,,,,26.205,27.59203081,,,17.47,36.32703081
12.61382125,12.61382125,,25.22764249,,,,17.07,30.63703081,,,11.38,36.32703081
12.89165005,12.89165005,,25.78330009,0.5,,,7.455,33.84203081,,,4.97,36.32703081
13.24363214,13.24363214,,26.48726427,,,,28.77,26.73703081,,,19.18,36.32703081
13.40363791,13.40363791,,26.80727581,,,,31.215,25.92203081,,,20.81,36.32703081
15.46289493,15.46289493,,30.92578986,,,,30.765,26.07203081,,,20.51,36.32703081
15.63516847,15.63516847,,31.27033694,,,,31.14,25.94703081,,,20.76,36.32703081
15.69985305,15.69985305,,31.3997061,,,,30.915,26.02203081,,,20.61,36.32703081
16.29848064,16.29848064,,32.59696127,,,,19.215,29.92203081,,,12.81,36.32703081
16.610095,16.610095,,33.22018999,,,,35.04,24.64703081,,,23.36,36.32703081
17.08394563,17.08394563,,34.16789126,,,,31.08,25.96703081,,,20.72,36.32703081
17.38460429,17.38460429,,34.76920857,,,,32.085,25.63203081,,,21.39,36.32703081
16.07503674,16.07503674,,32.15007348,,,,38.775,23.40203081,,,25.85,36.32703081
16.48009167,16.48009167,,32.96018334,,,,35.31,24.55703081,,,23.54,36.32703081
16.94442987,16.94442987,,33.88885973,,,,37.26,23.90703081,,,24.84,36.32703081
17.17487142,17.17487142,,34.34974284,,,,23.25,28.57703081,,,15.5,36.32703081
17.56584357,17.56584357,,35.13168713,,,,17.505,30.49203081,,,11.67,36.32703081
17.81579109,17.81579109,,35.63158217,,,,36.495,24.16203081,,,24.33,36.32703081
17.5758371,17.5758371,,35.15167419,,,,38.295,23.56203081,,,25.53,36.32703081
17.84214164,17.84214164,,35.68428327,,,,41.865,22.37203081,,,27.91,36.32703081
18.35935587,18.35935587,,36.71871173,,,,40.545,22.81203081,,,27.03,36.32703081
18.14912005,18.14912005,,36.29824009,,,,40.605,22.79203081,,,27.07,36.32703081
18.08213936,18.08213936,,36.16427872,,,,20.025,29.65203081,,,13.35,36.32703081
17.56313198,17.56313198,,35.12626395,,,,21.06,29.30703081,,,14.04,36.32703081
17.3567886,17.3567886,,34.7135772,,,,43.425,21.85203081,,,28.95,36.32703081
17.93164603,17.93164603,,35.86329205,,,,35.475,24.50203081,,,23.65,36.32703081
17.40916168,17.40916168,,34.81832336,,,,40.965,22.67203081,,,27.31,36.32703081
16.29080508,16.29080508,,32.58161016,,,,33.6,25.12703081,,,22.4,36.32703081
15.99088993,15.99088993,,31.98177985,,,,37.845,23.71203081,,,25.23,36.32703081
15.42558868,15.42558868,,30.85117736,,,,27.735,27.08203081,,,18.49,36.32703081
15.56676639,15.56676639,,31.13353277,,,,14.07,31.63703081,,,9.38,36.32703081
15.34201043,15.34201043,,30.68402085,,,,28.455,26.84203081,,,18.97,36.32703081
14.67345002,14.67345002,,29.34690004,,,,31.47,25.83703081,,,20.98,36.32703081
15.89313414,15.89313414,,31.78626827,,,,33.405,25.19203081,,,22.27,36.32703081
16.0973855,16.0973855,,32.194771,,,,30.945,26.01203081,,,20.63,36.32703081
15.46475084,16.00959772,,32.01919544,,,,29.685,26.43203081,,,19.79,36.32703081
15.15545582,15.52611438,,31.05222875,,0.98,,29.205,26.59203081,,,19.47,36.32703081
14.8523467,15.21559209,,,,,,28.125,26.95203081,,,18.75,36.32703081
14.55529977,14.91128025,,,,,,28.17,26.93703081,,,18.78,36.32703081
14.26419378,14.61305464,,,,,,34.8,24.72703081,,,23.2,36.32703081
13.9789099,14.32079355,,,,,,34.995,24.66203081,,,23.33,36.32703081
13.6993317,14.03437768,,,,,,34.815,24.72203081,,,23.21,36.32703081
13.42534507,13.75369012,,,,,,36,24.32703081,,,24,36.32703081
13.15683817,13.47861632,,,,,,36.504,24.15903081,,,24.336,36.32703081
12.8937014,13.20904399,,,,,,37.015056,23.98867881,,,24.676704,36.32703081
12.63582738,12.94486311,,,,,,37.53326679,23.81594188,,,25.02217786,36.32703081
12.38311083,12.68596585,,,,,,38.05873253,23.64078664,,,25.37248835,36.32703081
12.13544861,12.43224654,,,,,,38.59155477,23.46317922,,,25.72770318,36.32703081
11.89273964,12.1836016,,,,,,39.13183655,23.2830853,,,26.08789103,36.32703081
11.65488485,11.93992957,,,,,,39.67968225,23.10047006,,,26.4531215,36.32703081
11.42178715,11.70113098,,,,,,40.2351978,22.91529821,,,26.8234652,36.32703081
11.19335141,11.46710836,,,,,,40.79849058,22.72753395,,,27.19899372,36.32703081
10.96948438,11.23776619,,,,,,41.36966945,22.537141,,,27.57977963,36.32703081
10.75009469,11.01301087,,,,,,41.94884481,22.34408254,,,27.96589654,36.32703081
10.5350928,10.79275065,,,,,,42.53612864,22.14832127,,,28.35741909,36.32703081
10.32439094,10.57689564,,,,,,43.13163444,21.94981933,,,28.75442296,36.32703081
10.11790312,10.36535773,,,,,,43.73547732,21.74853837,,,29.15698488,36.32703081
9.91554506,10.15805057,,,,,,44.34777401,21.54443948,,,29.56518267,36.32703081
9.717234158,9.954889561,,,,,,44.96864285,21.3374832,,,29.97909523,36.32703081
9.522889475,9.75579177,,,,,,45.59820384,21.12762953,,,30.39880256,36.32703081
9.332431686,9.560675935,,,,,,46.2365787,20.91483791,,,30.8243858,36.32703081
9.145783052,9.369462416,,,,,,46.8838908,20.69906721,,,31.2559272,36.32703081
8.962867391,9.182073168,,,,,,47.54026527,20.48027572,,,31.69351018,36.32703081
8.783610043,8.998431704,,,,,,48.20582898,20.25842115,,,32.13721932,36.32703081
8.607937842,8.81846307,,,,,,48.88071059,20.03346062,,,32.58714039,36.32703081
8.435779085,8.642093809,,,,,,49.56504054,19.80535063,,,33.04336036,36.32703081
8.267063504,8.469251933,,,,,,50.2589511,19.57404711,,,33.5059674,36.32703081
8.101722234,8.299866894,,,,,,50.96257643,19.33950534,,,33.97505095,36.32703081
7.939687789,8.133869556,,,,,,51.67605249,19.10167998,,,34.45070166,36.32703081
7.780894033,7.971192165,,,,,,52.39951722,18.86052507,,,34.93301148,36.32703081
7.625276152,7.811768322,,,,,,53.13311046,18.61599399,,,35.42207364,36.32703081
7.472770629,7.655532955,,,,,,53.87697402,18.36803947,,,35.91798268,36.32703081
7.323315217,7.502422296,,,,,,54.63125165,18.1166136,,,36.42083443,36.32703081
7.176848913,7.35237385,,,,,,55.39608917,17.86166776,,,36.93072611,36.32703081
7.033311934,7.205326373,,,,,,56.17163442,17.60315267,,,37.44775628,36.32703081
6.892645696,7.061219846,,,,,,56.95803731,17.34101838,,,37.97202487,36.32703081
6.754792782,6.919995449,,,,,,57.75544983,17.0752142,,,38.50363322,36.32703081
6.619696926,6.78159554,,,,,,58.56402612,16.80568877,,,39.04268408,36.32703081
6.487302988,6.645963629,,,,,,59.38392249,16.53238998,,,39.58928166,36.32703081
6.357556928,6.513044356,,,,,,60.2152974,16.25526501,,,40.1435316,36.32703081
6.230405789,6.382783469,,,,,,61.05831156,15.97426029,,,40.70554104,36.32703081
6.105797673,6.2551278,,,,,,61.91312793,15.6893215,,,41.27541862,36.32703081
5.98368172,6.130025244,,,,,,62.77991172,15.40039357,,,41.85327448,36.32703081
5.864008086,6.007424739,,,,,,63.65883048,15.10742065,,,42.43922032,36.32703081
5.746727924,5.887276244,,,,,,64.55005412,14.81034611,,,43.03336941,36.32703081
5.631793365,5.769530719,,,,,,65.45375487,14.50911252,,,43.63583658,36.32703081
5.519157498,5.654140105,,,,,,66.37010744,14.20366167,,,44.24673829,36.32703081
5.408774348,5.541057303,,,,,,67.29928895,13.8939345,,,44.86619263,36.32703081
5.300598861,5.430236157,,,,,,68.24147898,13.57987115,,,45.49431932,36.32703081
5.194586884,5.321631434,,,,,,69.19685969,13.26141092,,,46.13123979,36.32703081
5.090695146,5.215198805,,,,,,70.16561573,12.93849224,,,46.77707715,36.32703081
4.988881243,5.110894829,,,,,,71.14793435,12.6110527,,,47.43195623,36.32703081
4.889103618,5.008676932,,,,,,72.14400543,12.279029,,,48.09600362,36.32703081
4.791321546,4.908503394,,,,,,73.15402151,11.94235698,,,48.76934767,36.32703081
4.695495115,4.810333326,,,,,,74.17817781,11.60097154,,,49.45211854,36.32703081
4.601585213,4.714126659,,,,,,75.2166723,11.25480671,,,50.1444482,36.32703081
4.509553509,4.619844126,,,,,,76.26970571,10.90379558,,,50.84647047,36.32703081
4.419362438,4.527447244,,,,,,77.33748159,10.54787028,,,51.55832106,36.32703081
4.33097519,4.436898299,,,,,,78.42020633,10.18696204,,,52.28013755,36.32703081
4.244355686,4.348160333,,,,,,79.51808922,9.82100107,,,53.01205948,36.32703081
4.159468572,4.261197126,,,,,,80.63134247,9.449916655,,,53.75422831,36.32703081
4.076279201,4.175973184,,,,,,81.76018127,9.073637055,,,54.50678751,36.32703081
3.994753617,4.09245372,,,,,,82.9048238,8.692089545,,,55.26988253,36.32703081
3.914858544,4.010604645,,,,,,84.06549134,8.305200365,,,56.04366089,36.32703081
3.836561373,3.930392553,,,,,,85.24240821,7.91289474,,,56.82827214,36.32703081
3.759830146,3.851784702,,,,,,86.43580193,7.515096835,,,57.62386795,36.32703081
3.684633543,3.774749007,,,,,,87.64590315,7.11172976,,,58.4306021,36.32703081
3.610940872,3.699254027,,,,,,88.8729458,6.702715545,,,59.24863053,36.32703081
3.538722055,3.625268947,,,,,,90.11716704,6.28797513,,,60.07811136,36.32703081
3.467947614,3.552763568,,,,,,91.37880738,5.86742835,,,60.91920492,36.32703081
3.398588661,3.481708296,,,,,,92.65811069,5.440993915,,,61.77207379,36.32703081
3.330616888,3.412074131,,,,,,93.95532423,5.0085894,,,62.63688282,36.32703081
3.26400455,3.343832648,,,,,,95.27069877,4.57013122,,,63.51379918,36.32703081
3.198724459,3.276955995,,,,,,96.60448856,4.125534625,,,64.40299237,36.32703081
3.13474997,3.211416875,,,,,,97.95695139,3.67471368,,,65.30463426,36.32703081
3.072054971,3.147188538,,,,,,99.32834871,3.21758124,,,66.21889914,36.32703081
3.010613871,3.084244767,,,,,,100.7189456,2.754048945,,,67.14596373,36.32703081
2.950401594,3.022559871,,,,,,102.1290108,2.2840272,,,68.08600722,36.32703081
2.891393562,2.962108674,,,,,,103.558817,1.80742515,,,69.03921132,36.32703081
2.833565691,2.902866501,,,,,,105.0086404,1.32415067,,,70.00576028,36.32703081
2.776894377,2.844809171,,,,,,106.4787614,0.83411035,,,70.98584092,36.32703081
2.721356489,2.787912987,,,,,,107.9694641,0.33720946,,,71.9796427,36.32703081
2.66692936,2.732154727,,,,,,36,24.32703081,,,24,36.32703081
2.613590773,2.677511633,,,,,,36,24.32703081,,,24,36.32703081
2.561318957,2.6239614,,,,,,36,24.32703081,,,24,36.32703081
2.510092578,2.571482172,,,,,,36,24.32703081,,,24,36.32703081
2.459890726,2.520052529,,,,,,36,24.32703081,,,24,36.32703081
2.410692912,2.469651478,,,,,,36,24.32703081,,,24,36.32703081
2.362479054,2.420258449,,,,,,36,24.32703081,,,24,36.32703081
2.315229473,2.37185328,,,,,,36,24.32703081,,,24,36.32703081
2.268924883,2.324416214,,,,,,36,24.32703081,,,24,36.32703081
2.223546385,2.27792789,,,,,,36,24.32703081,,,24,36.32703081
2.179075458,2.232369332,,,,,,36,24.32703081,,,24,36.32703081
2.135493949,2.187721945,,,,,,36,24.32703081,,,24,36.32703081
2.09278407,2.143967506,,,,,,36,24.32703081,,,24,36.32703081
2.050928388,2.101088156,,,,,,36,24.32703081,,,24,36.32703081
